rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
2187,5857540,K02448.01,Kepler-1242 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,13.62801048,6.229e-05,-6.229e-05,135.45073,0.00403,-0.00403,2454968.451,0.00403,-0.00403,0.0,,,,,,0.927,0.006,-0.651,3.5374,0.0976,-0.0976,,,,912.8,38.7,-38.7,0.035168,0.0,-0.007757,0.25482,3.65856,-0.02323,LS+MCMC,3.28,0.42,-0.42,0.1039,,,86.08,,,639.0,,,39.48,18.78,-13.36,13.58,6.7,-6.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,6.523495,21.142654,26.7,1,59.0,1.0,q1_q17_dr25_tce,00010111011101110000000000000000,0.597,Mandel and Agol (2002 ApJ 580 171),,,005/005857/005857540/dv/kplr005857540-20160209194854_dvr.pdf,005/005857/005857540/dv/kplr005857540-001-20160209194854_dvs.pdf,5052.0,192.0,-174.0,4.48,0.105,-0.105,0.16,0.25,-0.3,0.855,0.109,-0.109,0.805,0.085,-0.056,,,,q1_q17_dr25_stellar,284.6062,41.196381,15.462,16.266,15.387,15.117,14.959,13.975,13.383,13.343,0.193,18.9737575,9.9e-06,41.19643,0.00013,0.44,0.4,0.17,0.46,-0.00016,0.00038,0.0004,0.00045,0.02,0.51,-0.52,0.46,0.53,0.44,-0.11,0.33,-0.15,0.33,0.18,0.44
2234,9635606,K02535.01,Kepler-1853 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,48.8882668,0.0006649,-0.0006649,153.8341,0.00922,-0.00922,2454986.834,0.00922,-0.00922,0.0,,,,,,0.988,0.005,-0.687,6.468,0.563,-0.563,,,,462.8,37.8,-37.8,0.034391,0.004471,-0.012923,0.04438,3.553,-0.03087,LS+MCMC,2.96,0.1,-0.17,0.2395,,,86.81,,,386.0,,,5.23,0.73,-0.88,17.77,8.8,-8.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1017,0.6385,q1_q17_dr25_koi,4.0920873,11.957226,13.5,1,27.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0685,Mandel and Agol (2002 ApJ 580 171),,,009/009635/009635606/dv/kplr009635606-20160209194854_dvr.pdf,009/009635/009635606/dv/kplr009635606-001-20160209194854_dvs.pdf,4821.0,76.0,-76.0,4.529,0.06,-0.02,0.16,0.15,-0.15,0.788,0.027,-0.046,0.765,0.051,-0.028,,,,q1_q17_dr25_stellar,284.74792,46.373619,14.985,15.788,14.933,14.641,14.463,13.404,12.882,12.776,,18.983197,2.3e-05,46.37372,0.00022,0.1,0.85,0.37,0.79,-5e-05,0.00036,,,-0.13,0.33,0.1,0.32,0.17,0.37,-0.21,0.3,-0.02,0.36,0.21,0.3
2237,1849702,K02538.01,Kepler-1854 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,39.8312536,0.0002066,-0.0002066,155.6409,0.00474,-0.00474,2454988.641,0.00474,-0.00474,0.0,,,,,,0.24,0.223,-0.24,2.442,0.163,-0.163,,,,388.8,29.7,-29.7,0.017664,0.001078,-0.000774,22.32456,6.26486,-9.90318,LS+MCMC,1.46,0.1,-0.06,0.2119,,,89.89,,,420.0,,,7.33,1.68,-1.16,123.3,34.6,-34.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,4.5197067,13.026427,15.8,1,36.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6813,Mandel and Agol (2002 ApJ 580 171),,,001/001849/001849702/dv/kplr001849702-20160209194854_dvr.pdf,001/001849/001849702/dv/kplr001849702-001-20160209194854_dvs.pdf,5026.0,100.0,-100.0,4.58,0.024,-0.048,0.0,0.15,-0.15,0.759,0.05,-0.034,0.8,0.038,-0.048,,,,q1_q17_dr25_stellar,286.28595,37.387058,14.125,14.773,14.079,13.847,13.711,12.729,12.193,12.146,0.829,19.08573,1.9e-05,37.38671,0.00023,-0.02,0.79,-1.26,0.84,5e-05,0.00031,0.0001,0.00034,-0.04,0.31,0.0,0.47,0.04,0.32,-0.11,0.27,-0.29,0.5,0.31,0.5
2241,8885673,K02611.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,1.228721184,2.279e-06,-2.279e-06,133.49967,0.00162,-0.00162,2454966.5,0.00162,-0.00162,0.0,,,,,,0.208,0.262,-0.208,1.041,0.0529,-0.0529,,,,465.6,21.7,-21.7,0.01944,0.000861,-0.000727,9.19324,1.40447,-3.5896,LS+MCMC,1.62,0.12,-0.15,0.0203,,,88.68,,,1324.0,,,728.99,217.0,-190.2,9.02,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,4.1051064,17.91903,26.4,1,1085.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9049,Mandel and Agol (2002 ApJ 580 171),,,008/008885/008885673/dv/kplr008885673-20160209194854_dvr.pdf,008/008885/008885673/dv/kplr008885673-001-20160209194854_dvs.pdf,4897.0,148.0,-133.0,4.542,0.072,-0.039,-0.02,0.3,-0.3,0.764,0.056,-0.07,0.742,0.083,-0.055,,,,q1_q17_dr25_stellar,291.85318,45.11092,15.76,16.604,15.697,15.398,15.215,14.191,13.579,13.508,0.0,19.457123,1.2e-05,45.1066,0.00014,9.34,0.47,-15.56,0.51,-0.00455,0.00023,0.00745,0.00025,3.105,0.088,-6.83,0.11,7.51,0.11,3.033,0.088,-6.94,0.11,7.58,0.11
2250,9887224,K02464.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,0.874629873,3.763e-06,-3.763e-06,132.25706,0.00332,-0.00332,2454965.257,0.00332,-0.00332,0.0,,,,,,0.665,0.283,-0.462,1.782,0.126,-0.126,,,,68.1,4.5,-4.5,0.007979,0.002068,-0.000587,0.63509,0.74244,-0.55588,LS+MCMC,0.72,0.08,-0.08,0.0165,,,76.98,,,1597.0,,,1538.25,558.75,-452.88,2.95,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,q1_q17_dr25_koi,4.1983504,17.064955,19.2,1,1533.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0046,Mandel and Agol (2002 ApJ 580 171),,,009/009887/009887224/dv/kplr009887224-20160209194854_dvr.pdf,009/009887/009887224/dv/kplr009887224-001-20160209194854_dvs.pdf,5099.0,152.0,-137.0,4.491,0.09,-0.081,0.02,0.25,-0.3,0.832,0.084,-0.094,0.781,0.096,-0.055,,,,q1_q17_dr25_stellar,290.30295,46.79081,14.107,14.827,14.037,13.798,13.67,12.683,12.163,12.076,0.0,19.353291,1.5e-05,46.73587,0.00017,-8.8,0.56,-197.77,0.6,0.000541,3.5e-05,0.01232,3.7e-05,-1.168,0.076,-9.236,0.07,9.309,0.07,-1.489,0.067,-9.474,0.068,9.591,0.068
2256,3001885,K02540.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,2.67596808,1.745e-05,-1.745e-05,133.70492,0.00522,-0.00522,2454966.705,0.00522,-0.00522,0.0,,,,,,0.115,0.338,-0.115,2.021,0.17,-0.17,,,,420.6,30.3,-30.3,0.018071,0.00114,-0.000761,2.84393,0.0599,-1.6866,LS+MCMC,1.57,0.08,-0.16,0.0348,,,89.36,,,998.0,,,234.19,65.47,-70.09,10.249,0.216,-0.216,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0989,0.6441,q1_q17_dr25_koi,5.2631793,15.604272,17.5,1,322.0,1.0,q1_q17_dr25_tce,00011011101110111000000000000000,0.6499,Mandel and Agol (2002 ApJ 580 171),,,003/003001/003001885/dv/kplr003001885-20160209194854_dvr.pdf,003/003001/003001885/dv/kplr003001885-001-20160209194854_dvs.pdf,4732.0,170.0,-170.0,4.53,0.072,-0.036,0.32,0.15,-0.3,0.795,0.043,-0.079,0.78,0.05,-0.055,,,,q1_q17_dr25_stellar,294.0704,38.181702,15.596,16.582,15.526,15.174,15.011,13.895,13.357,13.269,0.0,19.604616,1e-05,38.181389,8e-05,-3.29,0.44,-1.12,0.29,0.00306,0.0002,-0.00014,0.00015,,,,,,,-9.061,0.074,-2.767,0.068,9.474,0.074
2259,12469800,K02543.01,Kepler-1856 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.302017467,3.298e-06,-3.298e-06,131.93696,0.00212,-0.00212,2454964.937,0.00212,-0.00212,0.0,,,,,,0.286,0.182,-0.286,1.3692,0.0777,-0.0777,,,,290.5,16.6,-16.6,0.015357,0.000663,-0.000741,4.00411,0.67257,-1.86806,LS+MCMC,1.37,0.05,-0.09,0.0215,,,87.69,,,1344.0,,,772.73,114.29,-140.9,7.11,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,3.6959298,19.042215,21.4,1,1029.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9882,Mandel and Agol (2002 ApJ 580 171),,,012/012469/012469800/dv/kplr012469800-20160209194854_dvr.pdf,012/012469/012469800/dv/kplr012469800-001-20160209194854_dvs.pdf,4948.0,79.0,-79.0,4.508,0.072,-0.023,0.14,0.15,-0.15,0.816,0.031,-0.054,0.782,0.059,-0.025,,,,q1_q17_dr25_stellar,295.90921,51.347939,15.351,16.083,15.314,15.037,14.87,13.827,13.345,13.392,0.0,19.727294,1.9e-05,51.34771,0.0002,0.49,0.65,-0.84,0.71,6e-05,0.00017,0.00048,0.00019,-0.14,0.23,0.22,0.56,0.26,0.57,-0.01,0.25,0.34,0.6,0.34,0.6
2265,4665571,K02393.01,Kepler-1834 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,4.60300256,1.753e-05,-1.753e-05,133.22313,0.00287,-0.00287,2454966.223,0.00287,-0.00287,0.0,,,,,,0.072,0.409,-0.072,2.6848,0.0903,-0.0903,,,,302.5,14.6,-14.6,0.015352,0.000916,-0.000431,2.09049,0.27623,-0.78219,LS+MCMC,1.32,0.05,-0.08,0.0496,,,89.69,,,848.0,,,122.02,17.28,-21.85,13.28,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1017,0.6385,q1_q17_dr25_koi,4.0206094,14.977744,22.2,2,225.0,2.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.9131,Mandel and Agol (2002 ApJ 580 171),,,004/004665/004665571/dv/kplr004665571-20160209194854_dvr.pdf,004/004665/004665571/dv/kplr004665571-002-20160209194854_dvs.pdf,4821.0,76.0,-76.0,4.529,0.06,-0.02,0.16,0.15,-0.15,0.788,0.028,-0.051,0.765,0.051,-0.028,,,,q1_q17_dr25_stellar,294.6647,39.783829,14.903,15.695,14.841,14.564,14.376,13.31,12.836,12.722,0.001,19.644336,1.4e-05,39.783754,9.9e-05,0.95,0.58,-0.27,0.35,0.00035,0.00017,0.00014,0.0001,-1.18,0.44,-0.33,0.22,1.22,0.43,0.09,0.24,0.1,0.19,0.14,0.25
2269,11461433,K02399.01,Kepler-1222 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.916940872,6.033e-06,-6.033e-06,132.46734,0.00244,-0.00244,2454965.467,0.00244,-0.00244,0.0,,,,,,0.405,0.08,-0.393,1.4243,0.0837,-0.0837,,,,105.1,7.1,-7.1,0.009377,0.000391,-0.00052,4.45681,2.18062,-1.6104,LS+MCMC,0.89,0.05,-0.07,0.0282,,,87.57,,,1246.0,,,571.25,98.36,-118.56,9.53,4.7,-4.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,3.636919,15.74991,17.7,1,695.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0816,Mandel and Agol (2002 ApJ 580 171),,,011/011461/011461433/dv/kplr011461433-20160209194854_dvr.pdf,011/011461/011461433/dv/kplr011461433-001-20160209194854_dvs.pdf,5083.0,83.0,-76.0,4.468,0.083,-0.033,0.18,0.15,-0.15,0.872,0.042,-0.072,0.815,0.053,-0.028,,,,q1_q17_dr25_stellar,294.88965,49.379768,14.1,14.724,14.037,13.833,13.703,12.704,12.264,12.187,,19.659324,1.9e-05,49.37989,0.0002,0.49,0.66,0.43,0.74,,,-2.2e-05,6.6e-05,0.57,0.29,-0.28,0.36,0.63,0.27,0.57,0.3,0.0,0.37,0.57,0.3
2272,6149910,K02469.01,Kepler-1840 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,131.187921,0.001563,-0.001563,172.3923,0.00729,-0.00729,2455005.392,0.00729,-0.00729,0.0,,,,,,0.069,0.383,-0.069,6.905,0.255,-0.255,,,,915.9,45.3,-45.3,0.026732,0.001385,-0.000996,3.61271,0.43765,-1.29049,LS+MCMC,2.34,0.09,-0.17,0.4644,,,89.97,,,284.0,,,1.54,0.22,-0.31,148.7,18.0,-18.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,6.4319,16.574022,23.9,1,10.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7716,Mandel and Agol (2002 ApJ 580 171),,,006/006149/006149910/dv/kplr006149910-20160209194854_dvr.pdf,006/006149/006149910/dv/kplr006149910-001-20160209194854_dvs.pdf,4898.0,78.0,-88.0,4.518,0.068,-0.018,0.14,0.15,-0.15,0.803,0.028,-0.06,0.774,0.048,-0.028,,,,q1_q17_dr25_stellar,298.59482,41.43594,15.048,15.898,14.976,14.684,14.469,13.477,12.943,12.731,0.0,19.906329,1.9e-05,41.43638,0.00019,0.35,0.77,1.57,0.69,0.00023,0.00072,-0.00153,0.00065,-0.08,0.23,-0.03,0.12,0.08,0.23,0.37,0.24,-0.05,0.12,0.37,0.24
2274,5436013,K02471.01,Kepler-1841 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,25.8859397,0.0002406,-0.0002406,157.04329,0.00753,-0.00753,2454990.043,0.00753,-0.00753,0.0,,,,,,0.922,0.045,-0.624,4.548,0.216,-0.216,,,,217.1,15.8,-15.8,0.016887,0.000256,-0.003742,0.18265,2.52942,-0.11935,LS+MCMC,1.66,0.09,-0.16,0.1606,,,87.16,,,542.0,,,20.35,3.9,-4.56,18.63,9.2,-9.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,q1_q17_dr25_koi,3.9972584,13.981552,16.1,1,51.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3241,Mandel and Agol (2002 ApJ 580 171),,,005/005436/005436013/dv/kplr005436013-20160209194854_dvr.pdf,005/005436/005436013/dv/kplr005436013-001-20160209194854_dvs.pdf,5190.0,85.0,-77.0,4.446,0.105,-0.042,0.12,0.15,-0.15,0.899,0.051,-0.083,0.823,0.064,-0.032,,,,q1_q17_dr25_stellar,287.70688,40.685242,14.556,15.144,14.499,14.304,14.194,13.245,12.826,12.745,0.268,19.180471,2.4e-05,40.68528,0.00023,0.5,0.98,0.15,0.82,-0.00023,0.00021,-3e-05,0.00018,0.2,1.0,-0.29,0.47,0.34,0.51,0.02,0.93,-0.28,0.48,0.28,0.46
2290,8481129,K02402.01,Kepler-1223 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.3012727,0.0001047,-0.0001047,133.79446,0.00519,-0.00519,2454966.794,0.00519,-0.00519,0.0,,,,,,0.88,0.044,-0.6,3.974,0.141,-0.141,,,,259.5,15.4,-15.4,0.017701,0.000575,-0.00332,0.29392,1.93873,-0.13803,LS+MCMC,1.54,0.09,-0.12,0.1186,,,86.86,,,557.0,,,22.73,6.08,-5.29,16.04,7.6,-7.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0989,0.6441,q1_q17_dr25_koi,4.1698275,15.581302,19.7,1,81.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3292,Mandel and Agol (2002 ApJ 580 171),,,008/008481/008481129/dv/kplr008481129-20160209194854_dvr.pdf,008/008481/008481129/dv/kplr008481129-001-20160209194854_dvs.pdf,4873.0,145.0,-130.0,4.558,0.041,-0.045,0.32,0.1,-0.3,0.796,0.049,-0.06,0.836,0.036,-0.067,,,,q1_q17_dr25_stellar,285.29575,44.55275,14.61,15.466,14.543,14.243,14.109,13.055,12.561,12.429,0.584,19.019715,1.4e-05,44.55283,0.00015,-0.06,0.55,0.3,0.54,-5e-05,0.00014,-7e-05,0.00014,0.07,0.21,0.18,0.23,0.19,0.22,-0.11,0.18,0.2,0.24,0.23,0.23
2293,8753896,K02473.01,Kepler-389 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.24417541,1.562e-05,-1.562e-05,132.94014,0.0043,-0.0043,2454965.94,0.0043,-0.0043,0.0,,,,,,0.761,0.04,-0.543,1.992,0.105,-0.105,,,,371.9,23.4,-23.4,0.019378,0.005545,-0.002107,1.09879,2.55043,-1.04571,LS+MCMC,1.84,0.08,-0.16,0.0401,,,84.86,,,1047.0,,,283.66,44.72,-61.51,8.49,3.9,-3.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,4.64858,15.037362,18.0,3,349.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.8856,Mandel and Agol (2002 ApJ 580 171),,,008/008753/008753896/dv/kplr008753896-20160209194854_dvr.pdf,008/008753/008753896/dv/kplr008753896-001-20160209194854_dvs.pdf,5094.0,81.0,-81.0,4.469,0.096,-0.03,0.16,0.15,-0.15,0.87,0.037,-0.075,0.813,0.056,-0.03,,,,q1_q17_dr25_stellar,291.95999,44.900021,15.77,16.437,15.718,15.484,15.34,14.417,13.903,13.896,0.02,19.464,2.3e-05,44.89972,0.00022,-0.02,0.86,-1.08,0.78,2e-05,0.0003,0.0004,0.00027,0.06,0.66,-0.2,0.59,0.21,0.71,0.14,0.66,-0.08,0.61,0.16,0.82
2302,9832208,K02553.01,Kepler-1858 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.717,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,88.0712769,0.0008497,-0.0008497,214.51304,0.0074,-0.0074,2455047.513,0.0074,-0.0074,0.0,,,,,,0.347,0.12,-0.347,6.758,0.263,-0.263,,,,885.4,55.9,-55.9,0.026801,0.00105,-0.001515,2.17141,0.5992,-0.70999,LS+MCMC,2.4,0.09,-0.16,0.3575,,,89.79,,,330.0,,,2.79,0.43,-0.51,96.2,26.5,-26.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,4.8004904,11.975632,18.1,1,15.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0939,Mandel and Agol (2002 ApJ 580 171),,,009/009832/009832208/dv/kplr009832208-20160209194854_dvr.pdf,009/009832/009832208/dv/kplr009832208-001-20160209194854_dvs.pdf,4939.0,79.0,-79.0,4.506,0.072,-0.022,0.16,0.15,-0.15,0.819,0.032,-0.055,0.785,0.053,-0.028,,,,q1_q17_dr25_stellar,292.30743,46.62664,15.639,16.341,15.567,15.338,15.205,14.219,13.742,13.663,0.0,19.487231,2.6e-05,46.62618,0.00027,2.52,0.96,-1.64,0.96,-0.00215,0.00082,0.0012,0.00083,-0.52,0.29,-0.26,0.41,0.58,0.4,-0.54,0.34,-0.43,0.43,0.69,0.47
2321,8758204,K02841.01,Kepler-1881 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,159.388788,0.003488,-0.003488,226.9313,0.0109,-0.0109,2455059.931,0.0109,-0.0109,0.0,,,,,,0.109,0.326,-0.109,8.432,0.394,-0.394,,,,1033.0,68.1,-68.1,0.028604,0.001459,-0.001079,2.3989,0.05841,-1.03877,LS+MCMC,2.73,0.14,-0.24,0.5368,,,89.96,,,289.0,,,1.65,0.29,-0.36,147.69,3.6,-3.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,q1_q17_dr25_koi,7.127487,15.520331,17.3,1,9.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8931,Mandel and Agol (2002 ApJ 580 171),,,008/008758/008758204/dv/kplr008758204-20160209194854_dvr.pdf,008/008758/008758204/dv/kplr008758204-001-20160209194854_dvs.pdf,5135.0,84.0,-77.0,4.464,0.09,-0.036,0.12,0.15,-0.15,0.874,0.044,-0.076,0.812,0.061,-0.031,,,,q1_q17_dr25_stellar,293.6394,44.982529,15.822,16.474,15.749,15.543,15.418,14.423,13.943,13.978,0.057,19.575938,2.1e-05,44.98286,0.00025,-0.83,0.8,1.19,0.89,0.00064,0.00075,-0.001,0.00085,0.26,0.21,0.26,0.22,0.37,0.21,0.1,0.18,0.52,0.23,0.53,0.23
2325,7008149,K02918.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,0.515552803,3.96e-07,-3.96e-07,131.651719,0.000822,-0.000822,2454964.652,0.000822,-0.000822,0.0,,,,,,1.128,1.15,-0.066,1.7869,0.0332,-0.0332,,,,1224.1,18.7,-18.7,0.175099,1.143002,-0.059946,0.17661,0.88836,-0.01933,LS+MCMC,13.96,1.51,-1.51,0.0112,,,33.54,,,1807.0,,,2508.21,1022.97,-776.48,1.354,0.619,-0.619,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1731,0.5396,q1_q17_dr25_koi,6.7602344,28.659103,79.6,2,2200.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.9591,Mandel and Agol (2002 ApJ 580 171),,,007/007008/007008149/dv/kplr007008149-20160209194854_dvr.pdf,007/007008/007008149/dv/kplr007008149-001-20160209194854_dvs.pdf,5068.0,176.0,-176.0,4.556,0.078,-0.052,-0.34,0.35,-0.3,0.73,0.079,-0.079,0.698,0.1,-0.05,,,,q1_q17_dr25_stellar,281.55936,42.520489,15.786,16.526,15.733,15.468,15.313,14.229,13.68,13.632,0.0,18.7704334,7.8e-06,42.519559,9.2e-05,-7.59,0.31,-3.35,0.33,0.0041,0.00019,0.00186,0.0002,-5.203,0.093,-2.464,0.098,5.76,0.11,-5.196,0.095,-2.28,0.1,5.67,0.11
2335,3834322,K02763.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,0.498434645,9.04e-07,-9.04e-07,131.57053,0.00155,-0.00155,2454964.571,0.00155,-0.00155,0.0,,,,,,0.288,0.171,-0.288,0.955,0.0604,-0.0604,,,,239.2,11.8,-11.8,0.014007,0.000488,-0.000706,4.61376,0.53774,-2.10612,LS+MCMC,1.08,0.1,-0.08,0.0112,,,85.79,,,1676.0,,,1873.28,616.96,-457.57,3.928,0.458,-0.458,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1082,0.627,q1_q17_dr25_koi,4.3306966,13.911604,26.8,1,1345.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2816,Mandel and Agol (2002 ApJ 580 171),,,003/003834/003834322/dv/kplr003834322-20160209194854_dvr.pdf,003/003834/003834322/dv/kplr003834322-001-20160209194854_dvs.pdf,4784.0,129.0,-143.0,4.618,0.028,-0.052,0.0,0.3,-0.3,0.708,0.066,-0.054,0.766,0.053,-0.07,,,,q1_q17_dr25_stellar,286.0499,38.960201,15.397,16.282,15.345,15.017,14.859,13.806,13.239,13.125,0.249,19.070006,1.9e-05,38.96029,0.00021,0.51,0.81,0.33,0.76,-0.00013,0.00018,-0.00012,0.00017,-0.21,0.29,-0.04,0.3,0.21,0.29,-0.12,0.29,-0.04,0.29,0.13,0.29
