rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
88,8395660,K00116.04,Kepler-106 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.952,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.9800854,0.0002003,-0.0002003,147.537,0.00647,-0.00647,2454980.537,0.00647,-0.00647,0.0,,,,,,0.95,0.004,-0.66,5.351,0.177,-0.177,,,,104.0,6.5,-6.5,0.011879,0.000305,-0.002656,0.05654,1.55535,-0.0048,LS+MCMC,1.31,0.2,-0.13,0.1602,,,85.45,,,649.0,,,41.94,17.84,-10.73,11.98,5.9,-5.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,4.1784496,10.87813,17.1,4,56.0,4.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9971,Mandel and Agol (2002 ApJ 580 171),,,008/008395/008395660/dv/kplr008395660-20160209194854_dvr.pdf,008/008395/008395660/dv/kplr008395660-004-20160209194854_dvs.pdf,5854.0,105.0,-117.0,4.406,0.09,-0.11,-0.12,0.15,-0.15,1.012,0.154,-0.103,0.951,0.07,-0.063,,,,q1_q17_dr25_stellar,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.096,20.05763,3.1e-05,44.33791,0.00027,1.2,1.2,1.28,0.97,-7e-05,0.00011,-0.000102,9.2e-05,0.1,1.5,-0.62,0.63,0.64,0.67,0.3,1.6,-0.46,0.58,0.53,0.93
92,3351888,K00801.01,Kepler-685 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.625522174,1.58e-07,-1.58e-07,170.8266564,7.61e-05,-7.61e-05,2455003.827,7.61e-05,-7.61e-05,0.0,,,,,,0.076,0.022,-0.076,2.38963,0.00338,-0.00338,,,,7969.0,11.8,-11.8,0.080543,8.7e-05,-0.000115,1.28198,0.01033,-0.02721,LS+MCMC,9.73,1.41,-1.42,0.0265,,,89.22,,,1579.0,,,1467.41,576.36,-452.24,5.6364,0.0454,-0.0454,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,43.135384,712.5235,799.7,1,657.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.254,Mandel and Agol (2002 ApJ 580 171),,,003/003351/003351888/dv/kplr003351888-20160209194854_dvr.pdf,003/003351/003351888/dv/kplr003351888-001-20160209194854_dvs.pdf,5539.0,83.0,-74.0,4.322,0.137,-0.1,0.16,0.15,-0.15,1.106,0.161,-0.161,0.935,0.062,-0.043,,,,q1_q17_dr25_stellar,293.87192,38.422939,15.001,15.595,14.923,14.746,14.625,13.656,13.355,13.307,0.0,19.59146547,4.5e-07,38.4227927,5e-06,0.147,0.019,-0.53,0.018,-0.00134,0.00035,-0.00226,0.00042,0.01,0.068,0.195,0.067,0.195,0.067,-0.037,0.068,-0.01,0.069,0.038,0.068
96,3734868,K00805.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.053,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,10.328035714,3.762e-06,-3.762e-06,174.581054,0.000306,-0.000306,2455007.581,0.000306,-0.000306,0.0,,,,,,0.281,0.04,-0.064,7.7915,0.0272,-0.0272,,,,16918.0,31.8,-31.8,0.118805,0.000281,-0.00058,0.23528,0.01293,-0.00767,LS+MCMC,13.28,3.64,-2.41,0.0888,,,88.54,,,843.0,,,119.31,98.49,-48.58,10.988,0.604,-0.604,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,76.945915,589.42316,636.8,1,114.0,1.0,q1_q17_dr25_tce,01101111111111111000000000000000,0.529,Mandel and Agol (2002 ApJ 580 171),,,003/003734/003734868/dv/kplr003734868-20160209194854_dvr.pdf,003/003734/003734868/dv/kplr003734868-001-20160209194854_dvs.pdf,5627.0,169.0,-169.0,4.359,0.18,-0.18,-0.1,0.3,-0.25,1.024,0.28,-0.186,0.874,0.125,-0.073,,,,q1_q17_dr25_stellar,287.69675,38.886452,15.646,16.254,15.594,15.386,15.256,14.332,13.883,13.844,0.0,19.17978539,3.8e-07,38.8864195,4.5e-06,0.088,0.016,-0.11,0.016,0.001,0.0015,0.0008,0.0019,-0.072,0.067,-0.022,0.067,0.075,0.067,-0.031,0.072,-0.042,0.067,0.053,0.069
98,8395660,K00116.03,Kepler-106 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.95,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.164876,4.635e-05,-4.635e-05,135.63916,0.00661,-0.00661,2454968.639,0.00661,-0.00661,0.0,,,,,,0.646,0.323,-0.43,3.262,0.186,-0.186,,,,55.8,4.3,-4.3,0.007192,0.002592,-0.000407,0.69664,0.87315,-0.66683,LS+MCMC,0.79,0.13,-0.08,0.0648,,,86.69,,,1021.0,,,256.35,109.03,-65.57,11.19,4.7,-4.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,2.6950479,11.552998,14.4,4,207.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6301,Mandel and Agol (2002 ApJ 580 171),,,008/008395/008395660/dv/kplr008395660-20160209194854_dvr.pdf,008/008395/008395660/dv/kplr008395660-003-20160209194854_dvs.pdf,5854.0,105.0,-117.0,4.406,0.09,-0.11,-0.12,0.15,-0.15,1.012,0.154,-0.103,0.951,0.07,-0.063,,,,q1_q17_dr25_stellar,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.567,20.057606,3e-05,44.33745,0.00027,0.3,1.2,-0.34,0.97,1.2e-05,6.4e-05,3e-05,5.3e-05,-0.8,1.0,-0.22,0.62,0.8,1.1,-0.7,1.1,-0.04,0.59,0.7,1.1
108,5358241,K00829.01,Kepler-53 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,18.64932728,5.202e-05,-5.202e-05,174.771,0.00224,-0.00224,2455007.771,0.00224,-0.00224,0.0,,,,,,0.08,0.329,-0.08,4.4056,0.0687,-0.0687,,,,893.6,20.9,-20.9,0.027096,0.000733,-0.000426,1.97596,0.13529,-0.49575,LS+MCMC,3.12,0.47,-0.28,0.139,,,89.86,,,701.0,,,57.13,22.99,-12.26,33.12,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2555,0.4191,q1_q17_dr25_koi,7.871079,36.000114,46.1,3,71.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0683,Mandel and Agol (2002 ApJ 580 171),,,005/005358/005358241/dv/kplr005358241-20160209194854_dvr.pdf,005/005358/005358241/dv/kplr005358241-001-20160209194854_dvs.pdf,5775.0,78.0,-78.0,4.405,0.066,-0.123,0.16,0.15,-0.15,1.053,0.161,-0.094,1.026,0.062,-0.062,,,,q1_q17_dr25_stellar,290.46176,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0.0,19.3641148,7.2e-06,40.562512,7e-05,-0.13,0.3,0.19,0.25,-0.00068,0.00027,0.00041,0.00023,0.42,0.15,-0.37,0.15,0.56,0.15,0.14,0.14,0.1,0.14,0.17,0.18
110,5358241,K00829.02,Kepler-53 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.75192101,4.829e-05,-4.829e-05,138.78608,0.0036,-0.0036,2454971.786,0.0036,-0.0036,0.0,,,,,,0.949,0.028,-0.673,4.793,0.181,-0.181,,,,418.0,16.2,-16.2,0.024042,0.000898,-0.005325,0.044,1.05774,-0.03392,LS+MCMC,2.76,0.43,-0.24,0.0902,,,80.97,,,870.0,,,135.66,54.6,-29.09,6.05,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2555,0.4191,q1_q17_dr25_koi,4.4869766,24.258644,28.5,3,132.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3894,Mandel and Agol (2002 ApJ 580 171),,,005/005358/005358241/dv/kplr005358241-20160209194854_dvr.pdf,005/005358/005358241/dv/kplr005358241-003-20160209194854_dvs.pdf,5775.0,78.0,-78.0,4.405,0.066,-0.123,0.16,0.15,-0.15,1.053,0.161,-0.094,1.026,0.062,-0.062,,,,q1_q17_dr25_stellar,290.46176,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0.482,19.364104,1.2e-05,40.5626,0.00011,-0.58,0.48,0.5,0.4,-0.00013,0.0002,6e-05,0.00017,0.16,0.18,0.03,0.25,0.16,0.17,-0.06,0.14,0.41,0.2,0.42,0.19
111,5358241,K00829.03,Kepler-53 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,38.5576546,0.0001765,-0.0001765,163.85063,0.00407,-0.00407,2454996.851,0.00407,-0.00407,0.0,,,,,,0.911,0.025,-0.663,5.794,0.199,-0.199,,,,993.0,26.8,-26.8,0.03498,0.003036,-0.005546,0.19756,1.86099,-0.08925,LS+MCMC,4.02,0.62,-0.36,0.2255,,,87.91,,,550.0,,,21.71,8.73,-4.66,24.9,12.4,-12.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2555,0.4191,q1_q17_dr25_koi,7.5526104,32.640865,39.7,3,37.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5868,Mandel and Agol (2002 ApJ 580 171),,,005/005358/005358241/dv/kplr005358241-20160209194854_dvr.pdf,005/005358/005358241/dv/kplr005358241-002-20160209194854_dvs.pdf,5775.0,78.0,-78.0,4.405,0.066,-0.123,0.16,0.15,-0.15,1.053,0.161,-0.094,1.026,0.062,-0.062,,,,q1_q17_dr25_stellar,290.46176,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0.0,19.3641215,8.8e-06,40.56244,8.3e-05,0.14,0.36,-0.07,0.3,-0.00101,0.00036,0.0007,0.00031,0.47,0.15,-0.04,0.2,0.47,0.15,0.26,0.13,0.31,0.21,0.41,0.15
114,4664847,K00816.01,Kepler-690 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.748094239,7.553e-06,-7.553e-06,174.997206,0.000765,-0.000765,2455007.997,0.000765,-0.000765,0.0,,,,,,0.517,0.237,-0.325,3.5957,0.043,-0.043,,,,2472.1,25.7,-25.7,0.046615,0.002645,-0.001294,1.06292,0.58099,-0.01477,LS+MCMC,5.52,1.7,-0.56,0.081,,,88.02,,,964.0,,,204.39,186.49,-63.82,15.0,4.1,-4.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2799,0.381,q1_q17_dr25_koi,13.618479,106.29421,113.2,1,133.0,1.0,q1_q17_dr25_tce,01111011101110111000000000000000,0.0761,Mandel and Agol (2002 ApJ 580 171),,,004/004664/004664847/dv/kplr004664847-20160209194854_dvr.pdf,004/004664/004664847/dv/kplr004664847-001-20160209194854_dvs.pdf,5973.0,169.0,-232.0,4.439,0.052,-0.221,0.36,0.1,-0.3,1.085,0.334,-0.111,1.181,0.121,-0.151,,,,q1_q17_dr25_stellar,294.4899,39.771439,15.67,16.254,15.609,15.42,15.327,14.412,14.113,14.106,0.097,19.6326625,3.4e-06,39.771406,3.9e-05,0.11,0.14,-0.12,0.14,0.00054,0.00038,-1e-05,0.00041,-0.089,0.083,0.077,0.073,0.117,0.079,0.082,0.096,0.137,0.082,0.159,0.098
122,5021899,K00821.01,Kepler-692 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,21.81295996,7.229e-05,-7.229e-05,174.01085,0.00261,-0.00261,2455007.011,0.00261,-0.00261,0.0,,,,,,0.053,0.394,-0.053,4.3791,0.091,-0.091,,,,1175.4,35.8,-35.8,0.030952,0.001019,-0.000844,2.39175,0.03932,-0.97582,LS+MCMC,3.38,0.91,-0.49,0.1495,,,89.92,,,639.0,,,39.33,31.88,-13.85,39.183,0.644,-0.644,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,6.4162097,31.21894,37.8,1,45.0,1.0,q1_q17_dr25_tce,01101011101110111000000000000000,0.1204,Mandel and Agol (2002 ApJ 580 171),,,005/005021/005021899/dv/kplr005021899-20160209194854_dvr.pdf,005/005021/005021899/dv/kplr005021899-001-20160209194854_dvs.pdf,5601.0,166.0,-166.0,4.41,0.116,-0.188,0.08,0.25,-0.3,0.999,0.269,-0.145,0.934,0.113,-0.085,,,,q1_q17_dr25_stellar,294.77686,40.15374,15.54,16.187,15.492,15.262,15.147,14.204,13.776,13.702,0.448,19.651786,1e-05,40.15366,0.00011,-0.16,0.43,-0.27,0.39,0.00016,0.00054,0.00033,0.0005,0.1,0.15,0.07,0.12,0.13,0.14,0.02,0.16,0.0,0.11,0.02,0.16
159,6022556,K00844.01,Kepler-697 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.709870784,3.043e-06,-3.043e-06,171.987982,0.000638,-0.000638,2455004.988,0.000638,-0.000638,0.0,,,,,,0.023,0.323,-0.023,3.0694,0.0265,-0.0265,,,,2020.3,20.1,-20.1,0.040686,0.000711,-0.000254,1.22579,0.002,-0.30307,LS+MCMC,4.35,0.64,-0.28,0.0471,,,89.86,,,1151.0,,,415.1,163.27,-72.1,9.6255,0.0157,-0.0157,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,9.246548,88.43494,116.1,1,279.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.1785,Mandel and Agol (2002 ApJ 580 171),,,006/006022/006022556/dv/kplr006022556-20160209194854_dvr.pdf,006/006022/006022556/dv/kplr006022556-001-20160209194854_dvs.pdf,5727.0,77.0,-85.0,4.463,0.04,-0.12,0.14,0.15,-0.15,0.978,0.146,-0.062,1.013,0.056,-0.062,,,,q1_q17_dr25_stellar,283.86441,41.346458,15.581,16.157,15.52,15.334,15.255,14.306,13.934,13.785,0.416,18.9242944,3.7e-06,41.346407,4e-05,0.04,0.15,-0.19,0.14,-0.00025,0.0003,8e-05,0.00031,0.019,0.076,0.05,0.074,0.054,0.074,-0.03,0.076,-0.136,0.074,0.139,0.074
160,6032497,K00845.01,Kepler-698 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.3297527,3.611e-05,-3.611e-05,177.29506,0.00181,-0.00181,2455010.295,0.00181,-0.00181,0.0,,,,,,0.791,0.091,-0.541,6.271,0.112,-0.112,,,,1187.5,18.1,-18.1,0.034822,0.002061,-0.003053,0.16717,0.40088,-0.0896,LS+MCMC,3.75,1.11,-0.47,0.1255,,,86.59,,,727.0,,,66.08,57.11,-21.98,13.31,6.4,-6.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,10.867014,63.15734,74.6,1,85.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4521,Mandel and Agol (2002 ApJ 580 171),,,006/006032/006032497/dv/kplr006032497-20160209194854_dvr.pdf,006/006032/006032497/dv/kplr006032497-001-20160209194854_dvs.pdf,5878.0,158.0,-193.0,4.444,0.084,-0.196,-0.06,0.3,-0.3,0.987,0.291,-0.125,0.989,0.127,-0.115,,,,q1_q17_dr25_stellar,288.51001,41.301769,15.447,15.988,15.407,15.215,15.143,14.255,13.87,13.799,0.0,19.2340093,5.2e-06,41.301751,4.7e-05,0.38,0.21,-0.07,0.17,0.00097,0.00025,0.00019,0.00021,-0.005,0.087,-0.118,0.094,0.118,0.094,0.164,0.1,-0.138,0.09,0.214,0.096
185,6862328,K00865.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,119.0207044,0.0001179,-0.0001179,222.236492,0.000704,-0.000704,2455055.236,0.000704,-0.000704,0.0,,,,,,0.076,0.173,-0.076,8.1405,0.0382,-0.0382,,,,7430.5,38.4,-38.4,0.077431,0.000688,-0.000272,2.31024,0.04736,-0.2003,LS+MCMC,8.98,1.23,-1.35,0.4582,,,89.96,,,366.0,,,4.25,1.58,-1.34,120.05,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,63.25567,165.9875,223.5,1,11.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0001,Mandel and Agol (2002 ApJ 580 171),,,006/006862/006862328/dv/kplr006862328-20160209194854_dvr.pdf,006/006862/006862328/dv/kplr006862328-001-20160209194854_dvs.pdf,5453.0,81.0,-73.0,4.342,0.144,-0.108,0.16,0.15,-0.15,1.062,0.146,-0.16,0.904,0.062,-0.039,,,,q1_q17_dr25_stellar,291.58377,42.36816,15.085,15.601,15.024,14.864,14.78,13.858,13.476,13.398,0.0,19.4389289,1.5e-06,42.368062,1.4e-05,0.407,0.059,-0.351,0.051,0.0043,0.001,-0.0041,0.0013,-1.52,0.18,1.7,0.21,2.28,0.27,0.002,0.074,-0.078,0.07,0.078,0.07
200,7118364,K00873.01,Kepler-710 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.347288783,8.512e-06,-8.512e-06,172.23343,0.00157,-0.00157,2455005.233,0.00157,-0.00157,0.0,,,,,,0.025,0.404,-0.025,2.1024,0.0502,-0.0502,,,,451.6,13.2,-13.2,0.019273,0.000614,-0.000362,4.18264,0.08889,-1.48615,LS+MCMC,2.36,0.39,-0.29,0.0524,,,89.91,,,1174.0,,,449.79,193.34,-122.22,16.107,0.342,-0.342,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2555,0.4191,q1_q17_dr25_koi,4.846328,34.36066,39.7,1,307.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4904,Mandel and Agol (2002 ApJ 580 171),,,007/007118/007118364/dv/kplr007118364-20160209194854_dvr.pdf,007/007118/007118364/dv/kplr007118364-001-20160209194854_dvs.pdf,5754.0,78.0,-78.0,4.345,0.11,-0.11,0.16,0.15,-0.15,1.122,0.184,-0.138,1.014,0.074,-0.056,,,,q1_q17_dr25_stellar,291.96417,42.69614,15.024,15.542,14.977,14.802,14.7,13.806,13.397,13.378,0.117,19.4642725,8.4e-06,42.696186,8.6e-05,-0.19,0.34,0.17,0.31,-0.00014,0.00015,-0.00012,0.00014,0.22,0.13,0.38,0.12,0.44,0.12,-0.03,0.11,0.36,0.11,0.36,0.11
237,7767559,K00895.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.228,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---HAS_SEC_TCE,4.409409243,5.831e-06,-5.831e-06,171.89433,0.00105,-0.00105,2455004.894,0.00105,-0.00105,0.0,,,,,,0.028,0.269,-0.028,3.8636,0.0468,-0.0468,,,,12861.0,174.0,-174.0,0.10287,0.001656,-0.00066,0.8699,0.00338,-0.17015,LS+MCMC,10.95,3.05,-2.03,0.0491,,,89.83,,,1101.0,,,347.06,298.88,-143.45,9.6337,0.0374,-0.0374,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,69.5648,735.74506,85.8,1,303.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2234,Mandel and Agol (2002 ApJ 580 171),,,007/007767/007767559/dv/kplr007767559-20160209194854_dvr.pdf,007/007767/007767559/dv/kplr007767559-001-20160209194854_dvs.pdf,5600.0,186.0,-169.0,4.368,0.185,-0.204,-0.26,0.3,-0.3,0.975,0.271,-0.181,0.811,0.127,-0.058,,,,q1_q17_dr25_stellar,296.41019,43.455391,15.403,16.032,15.385,15.133,15.047,14.075,13.666,13.543,0.0,19.76067737,4.1e-07,43.4553464,4.4e-06,-0.103,0.016,-0.157,0.016,-0.00231,0.00073,-0.00023,0.00098,0.007,0.067,0.035,0.067,0.035,0.067,0.071,0.07,-0.144,0.069,0.161,0.069
240,7849854,K00897.01,Kepler-718 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.052349884,1.37e-07,-1.37e-07,169.890622,5.25e-05,-5.25e-05,2455002.891,5.25e-05,-5.25e-05,0.0,,,,,,0.437,0.03,-0.054,2.0778,0.0109,-0.0109,,,,14281.0,17.9,-17.9,0.11123,0.000372,-0.000762,2.08526,0.15808,-0.11431,LS+MCMC,13.12,2.01,-1.18,0.0322,,,86.76,,,1497.0,,,1183.18,468.35,-260.6,7.743,0.587,-0.587,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,53.349804,943.8128,1072.1,1,650.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.242,Mandel and Agol (2002 ApJ 580 171),,,007/007849/007849854/dv/kplr007849854-20160209194854_dvr.pdf,007/007849/007849854/dv/kplr007849854-001-20160209194854_dvs.pdf,5855.0,70.0,-88.0,4.393,0.076,-0.123,0.14,0.15,-0.15,1.08,0.166,-0.097,1.049,0.07,-0.064,,,,q1_q17_dr25_stellar,299.56189,43.503559,15.257,15.815,15.199,15.018,14.937,14.005,13.679,13.604,0.0,19.97079811,3.3e-07,43.5034902,3.7e-06,0.239,0.013,-0.251,0.013,6e-05,0.00072,-0.00057,0.00098,-0.002,0.067,0.014,0.067,0.014,0.067,0.027,0.068,-0.073,0.072,0.078,0.071
248,7938496,K00900.01,Kepler-1730 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.81020318,2.968e-05,-2.968e-05,172.33533,0.00175,-0.00175,2455005.335,0.00175,-0.00175,0.0,,,,,,0.791,0.033,-0.543,3.048,0.0635,-0.0635,,,,1309.7,31.5,-31.5,0.036595,0.0001,-0.003401,1.23716,3.21951,-0.04998,LS+MCMC,4.56,1.33,-0.88,0.1131,,,88.04,,,833.0,,,113.75,99.51,-49.06,23.2,10.1,-10.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,8.428813,40.226162,46.2,1,90.0,1.0,q1_q17_dr25_tce,11101111111111111000000000000000,0.8902,Mandel and Agol (2002 ApJ 580 171),,,007/007938/007938496/dv/kplr007938496-20160209194854_dvr.pdf,007/007938/007938496/dv/kplr007938496-001-20160209194854_dvs.pdf,5942.0,176.0,-193.0,4.327,0.136,-0.187,-0.04,0.25,-0.3,1.142,0.333,-0.222,1.009,0.152,-0.124,,,,q1_q17_dr25_stellar,281.96063,43.70311,15.425,15.929,15.379,15.209,15.16,14.197,14.023,13.849,0.775,18.797369,8.3e-06,43.703088,8.5e-05,-0.22,0.32,-0.08,0.31,-9e-05,0.00043,0.00013,0.00042,0.04,0.1,0.02,0.1,0.04,0.1,0.004,0.093,0.01,0.11,0.01,0.1
274,9166870,K00932.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,3.855599139,4.003e-06,-4.003e-06,170.67957,0.000863,-0.000863,2455003.68,0.000863,-0.000863,0.0,,,,,,0.864,0.014,-0.599,3.183,0.0616,-0.0616,,,,1030.9,13.2,-13.2,0.033907,0.000135,-0.003737,0.19331,0.90498,-0.02388,LS+MCMC,3.57,1.0,-0.33,0.0493,,,80.68,,,1158.0,,,425.74,349.36,-120.92,5.34,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,10.751741,74.89582,90.1,1,350.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7528,Mandel and Agol (2002 ApJ 580 171),,,009/009166/009166870/dv/kplr009166870-20160209194854_dvr.pdf,009/009166/009166870/dv/kplr009166870-001-20160209194854_dvs.pdf,5936.0,164.0,-205.0,4.501,0.046,-0.196,0.07,0.25,-0.3,0.965,0.268,-0.089,1.075,0.115,-0.14,,,,q1_q17_dr25_stellar,296.39542,45.56992,15.054,15.537,14.972,14.847,14.762,13.886,13.515,13.484,0.0,19.7591741,2.8e-06,45.5646,3e-05,-19.68,0.11,-19.15,0.11,0.01807,0.00011,0.01759,0.00012,-4.627,0.094,-3.853,0.076,6.021,0.096,-5.49,0.11,-4.876,0.083,7.34,0.12
